Date,Adj Close,Close,High,Low,Open,Volume
2018-07-20,4.157106399536133,4.1817498207092285,4.261750221252441,4.11899995803833,4.184999942779541,237940000.0
2018-07-23,4.165555953979492,4.187749862670898,4.264500141143799,4.120999813079834,4.205999851226807,238358300.0
2018-07-24,4.1671929359436035,4.190249919891357,4.264750003814697,4.131249904632568,4.210000038146973,239240000.0
2018-07-25,4.172018051147461,4.196750164031982,4.266499996185303,4.135000228881836,4.21150016784668,239910000.0
2018-07-26,4.1858811378479,4.210999965667725,4.271500110626221,4.149250030517578,4.221499919891357,240978000.0
2018-07-27,4.186184883117676,4.2154998779296875,4.2855000495910645,4.153250217437744,4.223750114440918,242392000.0
2018-07-30,4.190845012664795,4.2179999351501465,4.288249969482422,4.165249824523926,4.22475004196167,243032000.0
2018-07-31,4.193143367767334,4.218999862670898,4.288249969482422,4.16949987411499,4.228499889373779,243112000.0
2018-08-01,4.194072246551514,4.2204999923706055,4.289750099182129,4.17549991607666,4.232500076293945,243436000.0
2018-08-02,4.198288917541504,4.223750114440918,4.296000003814697,4.17549991607666,4.2532501220703125,243589000.0
2018-08-03,4.215420722961426,4.24275016784668,4.299499988555908,4.178999900817871,4.26324987411499,243864000.0
2018-08-06,4.216783046722412,4.245250225067139,4.317749977111816,4.183499813079834,4.263999938964844,243964000.0
2018-08-07,4.217746734619141,4.250999927520752,4.319499969482422,4.184999942779541,4.2769999504089355,244200000.0
2018-08-08,4.224854469299316,4.254499912261963,4.331250190734863,4.196249961853027,4.278500080108643,244316000.0
2018-08-09,4.229428291320801,4.254749774932861,4.333250045776367,4.196499824523926,4.290500164031982,244416000.0
2018-08-10,4.244339466094971,4.269499778747559,4.336249828338623,4.204999923706055,4.293000221252441,244516000.0
2018-08-13,4.255523204803467,4.280749797821045,4.340000152587891,4.224999904632568,4.300000190734863,245215000.0
2018-08-14,4.2577595710754395,4.2829999923706055,4.348750114440918,4.232999801635742,4.312749862670898,245408000.0
2018-08-15,4.2617363929748535,4.2870001792907715,4.355500221252441,4.241499900817871,4.3142499923706055,245476000.0
2018-08-16,4.272920608520508,4.294000148773193,4.361999988555908,4.247499942779541,4.315000057220459,245840000.0
2018-08-17,4.292075157165527,4.3132500648498535,4.367000102996826,4.2532501220703125,4.317500114440918,245990000.0
2018-08-20,4.296057224273682,4.317249774932861,4.386750221252441,4.267749786376953,4.318999767303467,246587000.0
2018-08-21,4.2973408699035645,4.326000213623047,4.393499851226807,4.277500152587891,4.320000171661377,246636000.0
2018-08-22,4.3047637939453125,4.327750205993652,4.398499965667725,4.277750015258789,4.321750164031982,246820000.0
2018-08-23,4.308956623077393,4.334499835968018,4.416749954223633,4.279250144958496,4.322500228881836,246988000.0
2018-08-24,4.313973426818848,4.3445000648498535,4.423749923706055,4.281750202178955,4.323750019073486,248152100.0
2018-08-27,4.317448616027832,4.3480000495910645,4.428750038146973,4.288000106811523,4.328000068664551,248160000.0
2018-08-28,4.328645706176758,4.349999904632568,4.432250022888184,4.28849983215332,4.33050012588501,248376000.0
2018-08-29,4.32936429977417,4.351749897003174,4.4375,4.300000190734863,4.354499816894531,248555000.0
2018-08-30,4.330386161804199,4.360000133514404,4.4375,4.302000045776367,4.36175012588501,248772300.0
2018-08-31,4.3447442054748535,4.370500087738037,4.442500114440918,4.3067498207092285,4.369500160217285,248863000.0
2018-09-04,4.349542617797852,4.370999813079834,4.446249961853027,4.307000160217285,4.375,248978600.0
2018-09-05,4.350958347320557,4.3767499923706055,4.447500228881836,4.3092498779296875,4.3832502365112305,249384000.0
2018-09-06,4.360400676727295,4.386250019073486,4.454750061035156,4.310999870300293,4.387499809265137,249712000.0
2018-09-07,4.361884117126465,4.391499996185303,4.461249828338623,4.31374979019165,4.391499996185303,249924000.0
2018-09-10,4.365620136260986,4.392749786376953,4.472249984741211,4.320000171661377,4.396500110626221,250520000.0
2018-09-11,4.381495475769043,4.412499904632568,4.475500106811523,4.324999809265137,4.402500152587891,251055000.0
2018-09-12,4.390678882598877,4.421750068664551,4.475749969482422,4.332499980926514,4.421999931335449,251112000.0
2018-09-13,4.400114059448242,4.423500061035156,4.4942498207092285,4.34250020980835,4.422500133514404,251284000.0
2018-09-14,4.4017863273620605,4.430749893188477,4.497499942779541,4.345250129699707,4.424749851226807,252507000.0
2018-09-17,4.406320571899414,4.431250095367432,4.499750137329102,4.349999904632568,4.434999942779541,252571700.0
2018-09-18,4.408999443054199,4.433499813079834,4.508500099182129,4.358500003814697,4.43874979019165,252680500.0
2018-09-19,4.411736011505127,4.4375,4.511250019073486,4.36175012588501,4.446000099182129,253788000.0
2018-09-20,4.420965671539307,4.452250003814697,4.513500213623047,4.364999771118164,4.447500228881836,253792000.0
2018-09-21,4.433876037597656,4.455749988555908,4.515999794006348,4.377749919891357,4.447500228881836,254408000.0
2018-09-24,4.440178394317627,4.466249942779541,4.522250175476074,4.3782501220703125,4.45074987411499,254434000.0
2018-09-25,4.444324493408203,4.4664998054504395,4.52400016784668,4.38224983215332,4.460249900817871,254644000.0
2018-09-26,4.451747894287109,4.483250141143799,4.525000095367432,4.387499809265137,4.46999979019165,255112000.0
2018-09-27,4.457458019256592,4.488999843597412,4.527249813079834,4.40024995803833,4.4730000495910645,255564000.0
2018-09-28,4.464657783508301,4.493500232696533,4.531000137329102,4.412499904632568,4.479499816894531,255612000.0
2018-10-01,4.471441745758057,4.496250152587891,4.5355000495910645,4.412499904632568,4.487249851226807,255672000.0
2018-10-02,4.47741174697876,4.499499797821045,4.539000034332275,4.412749767303467,4.497499942779541,256388000.0
2018-10-03,4.480049133300781,4.505249977111816,4.539999961853027,4.423500061035156,4.498499870300293,256396000.0
2018-10-04,4.4831342697143555,4.511750221252441,4.543749809265137,4.427999973297119,4.505499839782715,256919000.0
2018-10-05,4.490347862243652,4.512499809265137,4.550749778747559,4.43149995803833,4.507999897003174,257883600.0
2018-10-08,4.493205547332764,4.517749786376953,4.567500114440918,4.447750091552734,4.51200008392334,258056000.0
2018-10-09,4.495572090148926,4.525000095367432,4.577000141143799,4.462500095367432,4.515500068664551,258068900.0
2018-10-10,4.504528045654297,4.526750087738037,4.578750133514404,4.465250015258789,4.515999794006348,258132000.0
2018-10-11,4.510499477386475,4.532750129699707,4.587500095367432,4.4695000648498535,4.517749786376953,258152000.0
2018-10-12,4.524980545043945,4.548500061035156,4.598249912261963,4.469749927520752,4.519750118255615,258572000.0
2018-10-15,4.526171684265137,4.54925012588501,4.5995001792907715,4.478000164031982,4.521500110626221,258616000.0
2018-10-16,4.526918411254883,4.557000160217285,4.606249809265137,4.479000091552734,4.534999847412109,258848000.0
2018-10-17,4.542853832244873,4.574999809265137,4.619750022888184,4.495999813079834,4.539750099182129,259850000.0
2018-10-18,4.543101787567139,4.575250148773193,4.619999885559082,4.504499912261963,4.571000099182129,259916000.0
2018-10-19,4.547570705413818,4.57574987411499,4.620250225067139,4.509250164031982,4.577750205993652,260704500.0
2018-10-22,4.553287982940674,4.579500198364258,4.6217498779296875,4.510250091552734,4.581250190734863,261868000.0
2018-10-23,4.557019233703613,4.579750061035156,4.625,4.511499881744385,4.581500053405762,262100000.0
2018-10-24,4.566188335418701,4.598499774932861,4.626999855041504,4.51324987411499,4.588250160217285,262580000.0
2018-10-25,4.58413553237915,4.606750011444092,4.656750202178955,4.517000198364258,4.594250202178955,262636000.0
2018-10-26,4.585054874420166,4.608250141143799,4.6842498779296875,4.538000106811523,4.614500045776367,263104000.0
2018-10-29,4.585628509521484,4.608250141143799,4.708499908447266,4.565000057220459,4.625,263436000.0
2018-10-30,4.585628509521484,4.617499828338623,4.710000038146973,4.577499866485596,4.633749961853027,264116000.0
2018-10-31,4.59854793548584,4.640500068664551,4.723249912261963,4.59250020980835,4.640999794006348,264484000.0
2018-11-01,4.624774932861328,4.649750232696533,4.724249839782715,4.598750114440918,4.65500020980835,265372000.0
2018-11-02,4.62692403793335,4.65749979019165,4.727499961853027,4.6020002365112305,4.6570000648498535,265524000.0
2018-11-05,4.639916896820068,4.663249969482422,4.733500003814697,4.60575008392334,4.660250186920166,265740000.0
2018-11-06,4.640357971191406,4.672749996185303,4.747499942779541,4.609749794006348,4.663750171661377,266284000.0
2018-11-07,4.649349689483643,4.682250022888184,4.7492499351501465,4.619999885559082,4.689000129699707,266530000.0
2018-11-08,4.672189235687256,4.705249786376953,4.761250019073486,4.624000072479248,4.699999809265137,267224000.0
2018-11-09,4.6734299659729,4.706500053405762,4.761499881744385,4.629499912261963,4.724999904632568,268248000.0
2018-11-12,4.678643226623535,4.711750030517578,4.772250175476074,4.640500068664551,4.73075008392334,268283700.0
2018-11-13,4.682366847991943,4.7154998779296875,4.775000095367432,4.641250133514404,4.738749980926514,268548000.0
2018-11-14,4.695662021636963,4.731500148773193,4.791250228881836,4.643249988555908,4.740499973297119,268726000.0
2018-11-15,4.698254108428955,4.738500118255615,4.798250198364258,4.659749984741211,4.742499828338623,268904000.0
2018-11-16,4.716872215270996,4.750249862670898,4.820000171661377,4.6875,4.743000030517578,269012000.0
2018-11-19,4.733256816864014,4.762249946594238,4.820250034332275,4.689000129699707,4.75,269668000.0
2018-11-20,4.738872051239014,4.766749858856201,4.828499794006348,4.713250160217285,4.754000186920166,270156000.0
2018-11-21,4.740208625793457,4.773749828338623,4.831500053405762,4.715250015258789,4.761000156402588,271009200.0
2018-11-23,4.745668888092041,4.779250144958496,4.836750030517578,4.716000080108643,4.777249813079834,271544000.0
2018-11-26,4.754854679107666,4.78849983215332,4.890500068664551,4.7164998054504395,4.804999828338623,271552000.0
2018-11-27,4.76106071472168,4.794750213623047,4.891499996185303,4.71875,4.807750225067139,271636000.0
2018-11-28,4.768755912780762,4.802499771118164,4.913750171661377,4.726250171661377,4.823999881744385,271724000.0
2018-11-29,4.83141565322876,4.855249881744385,4.945250034332275,4.738749980926514,4.827499866485596,271920000.0
2018-11-30,4.833406448364258,4.857250213623047,4.955249786376953,4.739999771118164,4.837250232696533,272128000.0
2018-12-03,4.853307723999023,4.8772501945495605,4.980500221252441,4.741499900817871,4.857749938964844,272900000.0
2018-12-04,4.866243839263916,4.890250205993652,4.982250213623047,4.775000095367432,4.875,273424000.0
2018-12-06,4.876194477081299,4.90024995803833,4.987500190734863,4.775750160217285,4.886750221252441,273500000.0
2018-12-07,4.885150909423828,4.909249782562256,5.0632500648498535,4.802499771118164,4.894499778747559,273520000.0
2018-12-10,4.885182857513428,4.909999847412109,5.071750164031982,4.804999828338623,4.900000095367432,273912000.0
2018-12-11,4.892426013946533,4.921500205993652,5.074999809265137,4.8207502365112305,4.918749809265137,274160000.0
2018-12-12,4.897339344024658,4.929749965667725,5.085000038146973,4.828000068664551,4.923749923706055,274222000.0
2018-12-13,4.912435054779053,4.957250118255615,5.097249984741211,4.830999851226807,4.957499980926514,274756000.0
2018-12-14,4.929879665374756,4.982749938964844,5.103250026702881,4.834750175476074,4.957749843597412,276040000.0
2018-12-17,4.937705039978027,4.983749866485596,5.105249881744385,4.8420000076293945,4.989999771118164,276100000.0
2018-12-18,4.940182209014893,4.985249996185303,5.10575008392334,4.84375,5.002500057220459,277036000.0
2018-12-19,5.000829219818115,5.0254998207092285,5.120999813079834,4.849999904632568,5.002500057220459,277108000.0
2018-12-20,5.014008522033691,5.059750080108643,5.132500171661377,4.862500190734863,5.022749900817871,277640000.0
2018-12-21,5.029121398925781,5.0647501945495605,5.134500026702881,4.882500171661377,5.046750068664551,277780000.0
2018-12-24,5.039887428283691,5.070499897003174,5.16225004196167,4.884500026702881,5.048999786376953,277788000.0
2018-12-26,5.048096656799316,5.072999954223633,5.171999931335449,4.887499809265137,5.049499988555908,278364000.0
2018-12-27,5.050086975097656,5.074999809265137,5.195499897003174,4.945250034332275,5.053999900817871,279200000.0
2018-12-28,5.0523529052734375,5.074999809265137,5.222499847412109,4.9629998207092285,5.059999942779541,279282000.0
2018-12-31,5.079690933227539,5.104750156402588,5.226250171661377,4.964749813079834,5.097249984741211,279916000.0
2019-01-02,5.08839750289917,5.113500118255615,5.227749824523926,4.971250057220459,5.09975004196167,279936000.0
2019-01-03,5.095266819000244,5.141749858856201,5.232999801635742,4.994750022888184,5.099999904632568,280340000.0
2019-01-04,5.103194236755371,5.143750190734863,5.236499786376953,5.006499767303467,5.102499961853027,280388000.0
2019-01-07,5.125339984893799,5.149750232696533,5.2417497634887695,5.009250164031982,5.110000133514404,280532000.0
2019-01-08,5.144372463226318,5.169750213623047,5.243750095367432,5.015999794006348,5.142749786376953,282948000.0
2019-01-09,5.149027347564697,5.1907501220703125,5.247000217437744,5.026000022888184,5.146249771118164,283069000.0
